净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,上证涨跌,涨跌
2022-03-31,1.1734,1.1734,-4.42,开放申购,开放赎回,-0.44,-1
2022-03-30,1.2277,1.2277,1.67,开放申购,开放赎回,1.96,1
2022-03-29,1.2075,1.2075,0.45,开放申购,开放赎回,-0.33,1
2022-03-28,1.2021,1.2021,-3.23,开放申购,开放赎回,0.07,-1
2022-03-25,1.2422,1.2422,-1.19,开放申购,开放赎回,-1.17,-1
2022-03-24,1.2572,1.2572,0.53,开放申购,开放赎回,-0.63,1
2022-03-23,1.2506,1.2506,-1.05,开放申购,开放赎回,0.34,-1
2022-03-22,1.2639,1.2639,0.76,开放申购,开放赎回,0.19,1
2022-03-21,1.2544,1.2544,0.62,开放申购,开放赎回,0.08,1
2022-03-18,1.2467,1.2467,0.38,开放申购,开放赎回,1.12,1
2022-03-17,1.242,1.242,-0.24,开放申购,开放赎回,1.4,-1
2022-03-16,1.245,1.245,4.66,开放申购,开放赎回,3.48,1
2022-03-15,1.1896,1.1896,-2.29,开放申购,开放赎回,-4.95,-1
2022-03-14,1.2175,1.2175,-1.09,开放申购,开放赎回,-2.6,-1
2022-03-11,1.2309,1.2309,-0.56,开放申购,开放赎回,0.41,-1
2022-03-10,1.2378,1.2378,0.79,开放申购,开放赎回,1.22,1
2022-03-09,1.2281,1.2281,-1.75,开放申购,开放赎回,-1.13,-1
2022-03-08,1.25,1.25,-5.88,开放申购,开放赎回,-2.35,-1
2022-03-07,1.3281,1.3281,-0.65,开放申购,开放赎回,-2.17,-1
2022-03-04,1.3368,1.3368,-1.62,开放申购,开放赎回,-0.96,-1
2022-03-03,1.3588,1.3588,-1.84,开放申购,开放赎回,-0.09,-1
2022-03-02,1.3843,1.3843,0.76,开放申购,开放赎回,-0.13,1
2022-03-01,1.3738,1.3738,-3.36,开放申购,开放赎回,0.77,-1
2022-02-28,1.4215,1.4215,4.07,开放申购,开放赎回,0.32,1
2022-02-25,1.3659,1.3659,2.28,开放申购,开放赎回,0.63,1
2022-02-24,1.3355,1.3355,-3.36,开放申购,开放赎回,-1.7,-1
2022-02-23,1.382,1.382,0.37,开放申购,开放赎回,0.93,1
2022-02-22,1.3769,1.3769,2.65,开放申购,开放赎回,-0.96,1
2022-02-21,1.3414,1.3414,1.45,开放申购,开放赎回,0.0,1
2022-02-18,1.3222,1.3222,0.21,开放申购,开放赎回,0.66,1
2022-02-17,1.3194,1.3194,6.09,开放申购,开放赎回,0.06,1
2022-02-16,1.2437,1.2437,0.32,开放申购,开放赎回,0.57,1
2022-02-15,1.2397,1.2397,0.62,开放申购,开放赎回,0.5,1
2022-02-14,1.2321,1.2321,-0.24,开放申购,开放赎回,-0.98,-1
2022-02-11,1.2351,1.2351,0.57,开放申购,开放赎回,-0.66,1
2022-02-10,1.2281,1.2281,-0.49,开放申购,开放赎回,0.17,-1
2022-02-09,1.2341,1.2341,3.68,开放申购,开放赎回,0.79,1
2022-02-08,1.1903,1.1903,-1.16,开放申购,开放赎回,0.67,-1
2022-02-07,1.2043,1.2043,1.84,开放申购,开放赎回,2.03,1
2022-01-28,1.1825,1.1825,-1.74,开放申购,开放赎回,-0.97,-1
2022-01-27,1.2034,1.2034,-1.22,开放申购,开放赎回,-1.78,-1
2022-01-26,1.2183,1.2183,0.20,开放申购,开放赎回,0.66,1
2022-01-25,1.2159,1.2159,-2.32,开放申购,开放赎回,-2.58,-1
2022-01-24,1.2448,1.2448,5.11,开放申购,开放赎回,0.04,1
2022-01-21,1.1843,1.1843,1.03,开放申购,开放赎回,-0.91,1
2022-01-20,1.1722,1.1722,-2.97,开放申购,开放赎回,-0.09,-1
2022-01-19,1.2081,1.2081,-3.89,开放申购,开放赎回,-0.33,-1
2022-01-18,1.257,1.257,-0.10,开放申购,开放赎回,0.8,-1
2022-01-17,1.2582,1.2582,0.83,开放申购,开放赎回,0.58,1
2022-01-14,1.2479,1.2479,0.52,开放申购,开放赎回,-0.96,1
2022-01-13,1.2415,1.2415,-3.49,开放申购,开放赎回,-1.17,-1
2022-01-12,1.2864,1.2864,0.43,开放申购,开放赎回,0.84,1
2022-01-11,1.2809,1.2809,-0.09,开放申购,开放赎回,-0.73,-1
2022-01-10,1.2821,1.2821,0.42,开放申购,开放赎回,0.39,1
2022-01-07,1.2768,1.2768,-4.19,开放申购,开放赎回,-0.18,-1
2022-01-06,1.3326,1.3326,2.41,开放申购,开放赎回,-0.25,1
2022-01-05,1.3013,1.3013,-3.20,开放申购,开放赎回,-1.02,-1
2022-01-04,1.3443,1.3443,-3.43,开放申购,开放赎回,-0.2,-1
2021-12-31,1.3921,1.3921,2.85,开放申购,开放赎回,0.57,1
2021-12-30,1.3535,1.3535,-0.80,开放申购,开放赎回,0.62,-1
2021-12-29,1.3644,1.3644,0.97,开放申购,开放赎回,-0.91,1
2021-12-28,1.3513,1.3513,4.69,开放申购,开放赎回,0.39,1
2021-12-27,1.2908,1.2908,0.47,开放申购,开放赎回,-0.06,1
2021-12-24,1.2847,1.2847,-3.83,开放申购,开放赎回,-0.69,-1
2021-12-23,1.3358,1.3358,-1.13,开放申购,开放赎回,0.57,-1
2021-12-22,1.3511,1.3511,-0.06,开放申购,开放赎回,-0.07,-1
2021-12-21,1.3519,1.3519,-0.27,开放申购,开放赎回,0.88,-1
2021-12-20,1.3556,1.3556,-1.57,开放申购,开放赎回,-1.07,-1
2021-12-17,1.3772,1.3772,-1.11,开放申购,开放赎回,-1.16,-1
2021-12-16,1.3927,1.3927,0.27,开放申购,开放赎回,0.75,1
2021-12-15,1.389,1.389,-1.91,开放申购,开放赎回,-0.38,-1
2021-12-14,1.416,1.416,-2.35,开放申购,开放赎回,-0.53,-1
2021-12-13,1.4501,1.4501,0.86,开放申购,开放赎回,0.4,1
2021-12-10,1.4378,1.4378,3.01,开放申购,开放赎回,-0.18,1
2021-12-09,1.3958,1.3958,-0.68,开放申购,开放赎回,0.98,-1
2021-12-08,1.4054,1.4054,1.72,开放申购,开放赎回,1.18,1
2021-12-07,1.3816,1.3816,-4.05,开放申购,开放赎回,0.16,-1
2021-12-06,1.4399,1.4399,-1.66,开放申购,开放赎回,-0.5,-1
2021-12-03,1.4642,1.4642,0.53,开放申购,开放赎回,0.94,1
2021-12-02,1.4565,1.4565,0.68,开放申购,开放赎回,-0.09,1
2021-12-01,1.4467,1.4467,-0.48,开放申购,开放赎回,0.36,-1
2021-11-30,1.4537,1.4537,-0.52,开放申购,开放赎回,0.03,-1
2021-11-29,1.4613,1.4613,3.42,开放申购,开放赎回,-0.04,1
2021-11-26,1.413,1.413,1.74,开放申购,开放赎回,-0.56,1
2021-11-25,1.3889,1.3889,0.91,开放申购,开放赎回,-0.24,1
2021-11-24,1.3764,1.3764,-0.93,开放申购,开放赎回,0.1,-1
2021-11-23,1.3893,1.3893,-0.96,开放申购,开放赎回,0.2,-1
2021-11-22,1.4027,1.4027,3.09,开放申购,开放赎回,0.61,1
2021-11-19,1.3607,1.3607,0.06,开放申购,开放赎回,1.13,1
2021-11-18,1.3599,1.3599,-0.94,开放申购,开放赎回,-0.47,-1
2021-11-17,1.3728,1.3728,4.01,开放申购,开放赎回,0.44,1
2021-11-16,1.3199,1.3199,-1.11,开放申购,开放赎回,-0.33,-1
2021-11-15,1.3347,1.3347,-3.39,开放申购,开放赎回,-0.16,-1
2021-11-12,1.3815,1.3815,1.83,开放申购,开放赎回,0.18,1
2021-11-11,1.3567,1.3567,-0.19,开放申购,开放赎回,1.15,-1
2021-11-10,1.3593,1.3593,-1.26,开放申购,开放赎回,-0.41,-1
2021-11-09,1.3767,1.3767,0.50,开放申购,开放赎回,0.24,1
2021-11-08,1.3698,1.3698,1.49,开放申购,开放赎回,0.2,1
2021-11-05,1.3497,1.3497,-2.97,开放申购,开放赎回,-1.0,-1
2021-11-04,1.391,1.391,2.65,开放申购,开放赎回,0.81,1
2021-11-03,1.3551,1.3551,-2.07,开放申购,开放赎回,-0.2,-1
2021-11-02,1.3837,1.3837,-1.56,开放申购,开放赎回,-1.1,-1
2021-11-01,1.4056,1.4056,-1.35,开放申购,开放赎回,-0.08,-1
2021-10-29,1.4249,1.4249,1.78,开放申购,开放赎回,0.82,1
2021-10-28,1.4,1.4,-2.37,开放申购,开放赎回,-1.23,-1
2021-10-27,1.434,1.434,2.60,开放申购,开放赎回,-0.98,1
2021-10-26,1.3977,1.3977,-0.06,开放申购,开放赎回,-0.34,-1
2021-10-25,1.3986,1.3986,2.73,开放申购,开放赎回,0.76,1
2021-10-22,1.3614,1.3614,-2.58,开放申购,开放赎回,-0.34,-1
2021-10-21,1.3974,1.3974,-0.80,开放申购,开放赎回,0.22,-1
2021-10-20,1.4087,1.4087,1.20,开放申购,开放赎回,-0.17,1
2021-10-19,1.392,1.392,1.02,开放申购,开放赎回,0.7,1
2021-10-18,1.378,1.378,3.19,开放申购,开放赎回,-0.12,1
2021-10-15,1.3354,1.3354,1.88,开放申购,开放赎回,0.4,1
2021-10-14,1.3107,1.3107,1.05,开放申购,开放赎回,-0.1,1
2021-10-13,1.2971,1.2971,1.93,开放申购,开放赎回,0.42,1
2021-10-12,1.2726,1.2726,-4.01,开放申购,开放赎回,-1.25,-1
2021-10-11,1.3258,1.3258,-1.02,开放申购,开放赎回,-0.01,-1
2021-10-08,1.3394,1.3394,-3.20,开放申购,开放赎回,0.67,-1
2021-09-30,1.3837,1.3837,0.04,开放申购,开放赎回,0.9,1
2021-09-29,1.3832,1.3832,-5.53,开放申购,开放赎回,-1.83,-1
2021-09-28,1.4641,1.4641,1.28,开放申购,开放赎回,0.54,1
2021-09-27,1.4456,1.4456,-5.48,开放申购,开放赎回,-0.84,-1
2021-09-24,1.5294,1.5294,-4.67,开放申购,开放赎回,-0.8,-1
2021-09-23,1.6043,1.6043,-2.90,开放申购,开放赎回,0.38,-1
2021-09-22,1.6522,1.6522,1.69,开放申购,开放赎回,0.4,1
2021-09-17,1.6248,1.6248,-2.03,开放申购,开放赎回,0.19,-1
2021-09-16,1.6585,1.6585,-4.85,开放申购,开放赎回,-1.34,-1
2021-09-15,1.7431,1.7431,0.77,开放申购,开放赎回,-0.17,1
2021-09-14,1.7297,1.7297,-1.45,开放申购,开放赎回,-1.42,-1
2021-09-13,1.7551,1.7551,2.03,开放申购,开放赎回,0.33,1
2021-09-10,1.7202,1.7202,1.27,开放申购,开放赎回,0.27,1
2021-09-09,1.6987,1.6987,0.41,开放申购,开放赎回,0.49,1
2021-09-08,1.6917,1.6917,-0.37,开放申购,开放赎回,-0.04,-1
2021-09-07,1.6979,1.6979,3.25,开放申购,开放赎回,1.51,1
2021-09-06,1.6444,1.6444,-0.86,开放申购,开放赎回,1.12,-1
2021-09-03,1.6586,1.6586,-5.08,开放申购,开放赎回,-0.43,-1
2021-09-02,1.7473,1.7473,5.86,开放申购,开放赎回,0.84,1
2021-09-01,1.6505,1.6505,-3.36,开放申购,开放赎回,0.65,-1
2021-08-31,1.7078,1.7078,1.56,开放申购,开放赎回,0.45,1
2021-08-30,1.6815,1.6815,2.00,开放申购,开放赎回,0.17,1
2021-08-27,1.6485,1.6485,4.30,开放申购,开放赎回,0.59,1
2021-08-26,1.5806,1.5806,-0.80,开放申购,开放赎回,-1.09,-1
2021-08-25,1.5934,1.5934,2.03,开放申购,开放赎回,0.74,1
2021-08-24,1.5617,1.5617,0.61,开放申购,开放赎回,1.07,1
2021-08-23,1.5522,1.5522,1.83,开放申购,开放赎回,1.45,1
2021-08-20,1.5243,1.5243,1.73,开放申购,开放赎回,-1.1,1
2021-08-19,1.4984,1.4984,-0.25,开放申购,开放赎回,-0.57,-1
2021-08-18,1.5021,1.5021,-0.36,开放申购,开放赎回,1.11,-1
2021-08-17,1.5076,1.5076,-2.45,开放申购,开放赎回,-2.0,-1
2021-08-16,1.5454,1.5454,-4.63,开放申购,开放赎回,0.03,-1
2021-08-13,1.6205,1.6205,-0.63,开放申购,开放赎回,-0.24,-1
2021-08-12,1.6307,1.6307,-1.04,开放申购,开放赎回,-0.22,-1
2021-08-11,1.6479,1.6479,2.62,开放申购,开放赎回,0.08,1
2021-08-10,1.6059,1.6059,-0.72,开放申购,开放赎回,1.01,-1
2021-08-09,1.6175,1.6175,-1.20,开放申购,开放赎回,1.05,-1
2021-08-06,1.6372,1.6372,3.05,开放申购,开放赎回,-0.24,1
2021-08-05,1.5887,1.5887,-0.16,开放申购,开放赎回,-0.31,-1
2021-08-04,1.5913,1.5913,7.59,开放申购,开放赎回,0.85,1
2021-08-03,1.4791,1.4791,-6.82,开放申购,开放赎回,-0.47,-1
2021-08-02,1.5873,1.5873,0.93,开放申购,开放赎回,1.97,1
2021-07-30,1.5727,1.5727,1.49,开放申购,开放赎回,-0.42,1
2021-07-29,1.5496,1.5496,2.65,开放申购,开放赎回,1.49,1
2021-07-28,1.5096,1.5096,-3.90,开放申购,开放赎回,-0.58,-1
2021-07-27,1.5708,1.5708,-4.92,开放申购,开放赎回,-2.49,-1
2021-07-26,1.652,1.652,-0.22,开放申购,开放赎回,-2.34,-1
2021-07-23,1.6556,1.6556,-1.78,开放申购,开放赎回,-0.68,-1
2021-07-22,1.6856,1.6856,2.26,开放申购,开放赎回,0.34,1
2021-07-21,1.6484,1.6484,6.54,开放申购,开放赎回,0.73,1
2021-07-20,1.5472,1.5472,1.16,开放申购,开放赎回,-0.07,1
2021-07-19,1.5294,1.5294,-1.99,开放申购,开放赎回,-0.01,-1
2021-07-16,1.5605,1.5605,-1.01,开放申购,开放赎回,-0.71,-1
2021-07-15,1.5764,1.5764,2.14,开放申购,开放赎回,1.02,1
2021-07-14,1.5433,1.5433,-4.21,开放申购,开放赎回,-1.07,-1
2021-07-13,1.6112,1.6112,0.07,开放申购,开放赎回,0.53,1
2021-07-12,1.6101,1.6101,6.28,开放申购,开放赎回,0.67,1
2021-07-09,1.5149,1.5149,2.86,开放申购,开放赎回,-0.04,1
2021-07-08,1.4728,1.4728,2.24,开放申购,开放赎回,-0.79,1
2021-07-07,1.4406,1.4406,6.70,开放申购,开放赎回,0.66,1
2021-07-06,1.3502,1.3502,-0.35,开放申购,开放赎回,-0.11,-1
2021-07-05,1.3549,1.3549,2.32,开放申购,开放赎回,0.44,1
2021-07-02,1.3242,1.3242,-0.79,开放申购,开放赎回,-1.95,-1
2021-07-01,1.3348,1.3348,-0.62,开放申购,开放赎回,-0.07,-1
2021-06-30,1.3431,1.3431,1.32,开放申购,开放赎回,0.5,1
2021-06-29,1.3256,1.3256,1.32,开放申购,开放赎回,-0.92,1
2021-06-28,1.3083,1.3083,1.06,开放申购,开放赎回,-0.03,1
2021-06-25,1.2946,1.2946,0.72,开放申购,开放赎回,1.15,1
2021-06-24,1.2853,1.2853,-1.22,开放申购,开放赎回,0.01,-1
2021-06-23,1.3012,1.3012,0.82,开放申购,开放赎回,0.25,1
2021-06-22,1.2906,1.2906,0.37,开放申购,开放赎回,0.8,1
2021-06-21,1.2858,1.2858,0.85,开放申购,开放赎回,0.12,1
2021-06-18,1.275,1.275,0.85,开放申购,开放赎回,-0.01,1
2021-06-17,1.2643,1.2643,0.92,开放申购,开放赎回,0.21,1
2021-06-16,1.2528,1.2528,-2.20,开放申购,开放赎回,-1.07,-1
2021-06-15,1.281,1.281,-0.55,开放申购,开放赎回,-0.92,-1
2021-06-11,1.2881,1.2881,-0.42,开放申购,开放赎回,-0.58,-1
2021-06-10,1.2935,1.2935,0.78,开放申购,开放赎回,0.54,1
2021-06-09,1.2835,1.2835,0.57,开放申购,开放赎回,0.32,1
2021-06-08,1.2762,1.2762,-1.08,开放申购,开放赎回,-0.54,-1
2021-06-07,1.2901,1.2901,-0.04,开放申购,开放赎回,0.21,-1
2021-06-04,1.2906,1.2906,0.62,开放申购,开放赎回,0.21,1
2021-06-03,1.2827,1.2827,-0.16,开放申购,开放赎回,-0.36,-1
2021-06-02,1.2848,1.2848,-0.63,开放申购,开放赎回,-0.76,-1
2021-06-01,1.293,1.293,0.47,开放申购,开放赎回,0.26,1
2021-05-31,1.2869,1.2869,0.55,开放申购,开放赎回,0.41,1
2021-05-28,1.2799,1.2799,-0.44,开放申购,开放赎回,-0.22,-1
2021-05-27,1.2855,1.2855,0.30,开放申购,开放赎回,0.43,1
2021-05-26,1.2816,1.2816,-0.24,开放申购,开放赎回,0.34,-1
2021-05-25,1.2847,1.2847,2.12,开放申购,开放赎回,2.4,1
2021-05-24,1.258,1.258,0.50,开放申购,开放赎回,0.31,1
2021-05-21,1.2517,1.2517,0.01,开放申购,开放赎回,-0.58,1
2021-05-20,1.2516,1.2516,0.02,开放申购,开放赎回,-0.11,1
2021-05-19,1.2513,1.2513,-0.01,开放申购,开放赎回,-0.51,-1
2021-05-18,1.2514,1.2514,-0.03,开放申购,开放赎回,0.32,-1
2021-05-17,1.2518,1.2518,0.42,开放申购,开放赎回,0.78,1
2021-05-14,1.2466,1.2466,0.14,开放申购,开放赎回,1.77,1
2021-05-13,1.2448,1.2448,-0.75,开放申购,开放赎回,-0.96,-1
2021-05-12,1.2542,1.2542,0.00,开放申购,开放赎回,0.61,-1
2021-05-11,1.2542,1.2542,0.13,开放申购,开放赎回,0.4,1
2021-05-10,1.2526,1.2526,0.01,开放申购,开放赎回,0.27,1
2021-05-07,1.2525,1.2525,-0.73,开放申购,开放赎回,-0.65,-1
2021-05-06,1.2617,1.2617,-0.36,开放申购,开放赎回,-0.16,-1
2021-04-30,1.2662,1.2662,0.36,开放申购,开放赎回,-0.81,1
2021-04-29,1.2616,1.2616,0.45,开放申购,开放赎回,0.52,1
2021-04-28,1.256,1.256,0.32,开放申购,开放赎回,0.42,1
2021-04-27,1.252,1.252,0.10,开放申购,开放赎回,0.04,1
2021-04-26,1.2507,1.2507,-0.93,开放申购,开放赎回,-0.95,-1
2021-04-23,1.2625,1.2625,0.37,开放申购,开放赎回,0.26,1
2021-04-22,1.2578,1.2578,0.01,开放申购,开放赎回,-0.23,1
2021-04-21,1.2577,1.2577,0.13,开放申购,开放赎回,0.0,1
2021-04-20,1.2561,1.2561,-0.11,开放申购,开放赎回,-0.13,-1
2021-04-19,1.2575,1.2575,1.17,开放申购,开放赎回,1.49,1
2021-04-16,1.2429,1.2429,0.02,开放申购,开放赎回,0.81,1
2021-04-15,1.2426,1.2426,-0.56,开放申购,开放赎回,-0.52,-1
2021-04-14,1.2496,1.2496,0.23,开放申购,开放赎回,0.6,1
2021-04-13,1.2467,1.2467,0.12,开放申购,开放赎回,-0.48,1
2021-04-12,1.2452,1.2452,-0.16,开放申购,开放赎回,-1.09,-1
2021-04-09,1.2472,1.2472,-0.63,开放申购,开放赎回,-0.92,-1
2021-04-08,1.2551,1.2551,0.13,开放申购,开放赎回,0.08,1
2021-04-07,1.2535,1.2535,-0.09,开放申购,开放赎回,-0.1,-1
2021-04-06,1.2546,1.2546,0.02,开放申购,开放赎回,-0.04,1
2021-04-02,1.2544,1.2544,0.04,开放申购,开放赎回,0.52,1
2021-04-01,1.2539,1.2539,0.38,开放申购,开放赎回,0.71,1
2021-03-31,1.2491,1.2491,-0.30,开放申购,开放赎回,-0.43,-1
2021-03-30,1.2528,1.2528,0.34,开放申购,开放赎回,0.62,1
2021-03-29,1.2485,1.2485,-0.10,开放申购,开放赎回,0.5,-1
2021-03-26,1.2497,1.2497,0.43,开放申购,开放赎回,1.63,1
2021-03-25,1.2444,1.2444,-0.06,开放申购,开放赎回,-0.1,-1
2021-03-24,1.2452,1.2452,-0.50,开放申购,开放赎回,-1.3,-1
2021-03-23,1.2515,1.2515,-0.12,开放申购,开放赎回,-0.93,-1
2021-03-22,1.253,1.253,0.33,开放申购,开放赎回,1.14,1
2021-03-19,1.2489,1.2489,-0.98,开放申购,开放赎回,-1.69,-1
2021-03-18,1.2612,1.2612,0.17,开放申购,开放赎回,0.51,1
2021-03-17,1.2591,1.2591,-0.42,开放申购,开放赎回,-0.03,-1
2021-03-16,1.2644,1.2644,0.36,开放申购,开放赎回,0.78,1
2021-03-15,1.2599,1.2599,-0.41,开放申购,开放赎回,-0.96,-1
2021-03-12,1.2651,1.2651,0.08,开放申购,开放赎回,0.47,1
2021-03-11,1.2641,1.2641,0.00,开放申购,开放赎回,2.36,-1
2021-03-10,1.2641,1.2641,0.02,开放申购,开放赎回,-0.05,1
2021-03-09,1.2639,1.2639,0.02,开放申购,开放赎回,-1.82,1
2021-03-08,1.2637,1.2637,-0.04,开放申购,开放赎回,-2.3,-1
2021-03-05,1.2642,1.2642,-1.29,开放申购,开放赎回,-0.04,-1
2021-03-04,1.2807,1.2807,-4.20,开放申购,开放赎回,-2.05,-1
2021-03-03,1.3368,1.3368,0.86,开放申购,开放赎回,1.95,1
2021-03-02,1.3254,1.3254,-1.71,开放申购,开放赎回,-1.21,-1
2021-03-01,1.3484,1.3484,2.48,开放申购,开放赎回,1.21,1
2021-02-26,1.3158,1.3158,-2.92,开放申购,开放赎回,-2.12,-1
2021-02-25,1.3554,1.3554,-0.49,开放申购,开放赎回,0.59,-1
2021-02-24,1.3621,1.3621,-4.71,开放申购,开放赎回,-1.99,-1
2021-02-23,1.4295,1.4295,-0.63,开放申购,开放赎回,-0.17,-1
2021-02-22,1.4385,1.4385,-5.59,开放申购,开放赎回,-1.45,-1
2021-02-19,1.5237,1.5237,-1.16,开放申购,开放赎回,0.57,-1
2021-02-18,1.5416,1.5416,-1.25,开放申购,开放赎回,0.55,-1
2021-02-10,1.5611,1.5611,2.50,开放申购,开放赎回,1.43,1
2021-02-09,1.523,1.523,2.98,开放申购,开放赎回,2.01,1
